Fact,ProvenanceLeft,ProvenanceRight,Rule
partOf(207|transporter),"receptor(transporter|207|Mitochondrial uncoupling proteins|1066|Uncoupling protein 1|||SLC25A7|UCP1|Thermogenin|mitochondrial brown fat uncoupling protein 1|solute carrier family 25 member 7|uncoupling protein 1 mitochondrial|uncoupling protein 1 (mitochondrial, proton carrier)|uncoupling protein 1 (mitochondrial|12517|UCP1|uncoupling protein 1|4q31.1|||P25874|7350|ENSG00000109424)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(209|transporter),"receptor(transporter|209|Miscellaneous SLC25 mitochondrial transporters|2554|mitochondrial carrier 1|||SLC25A49||Presenilin-associated protein|PSAP|SLC25A49|solute carrier family 25, member 49|mitochondrial carrier homolog 1 (C. elegans)|17586|MTCH1|mitochondrial carrier 1|6p21.2|NM_001271641|NM_014341|NP_001258570|NP_055156|Q9NZJ7|23787|ENSG00000137409)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(210|transporter),"receptor(transporter|210|Selective sulphate transporters|1097|Sat-1|||SLC26A1||canalicular sulfate transporter|sulfate anion transporter 1|sulfate/carbonate antiporter|solute carrier family 26 (sulfate transporter), member 1|EDM4|solute carrier family 26 (anion exchanger), member 1|solute carrier family 26 (sulfate transporter)|10993|SLC26A1|solute carrier family 26 member 1|4p16.3|||Q9H2B4|10861|ENSG00000145217)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(211|transporter),"receptor(transporter|211|Chloride/bicarbonate exchangers|1099|DRA|||SLC26A3||CLD|congenital chloride diarrhea|chloride anion exchanger|solute carrier family 26, member 3|solute carrier family 26 (anion exchanger), member 3|solute carrier family 26|3018|SLC26A3|solute carrier family 26 member 3|7q22.3-q31.1|||P40879|1811|ENSG00000091138)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(212|transporter),"receptor(transporter|212|Anion channels|1102|SLC26A7|||SLC26A7||SUT2|anion exchange transporter|solute carrier family 26, member 7|solute carrier family 26 (anion exchanger), member 7|solute carrier family 26|14467|SLC26A7|solute carrier family 26 member 7|8q21.3|||Q8TE54|115111|ENSG00000147606)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(213|transporter),"receptor(transporter|213|Other SLC26 anion exchangers|1104|Prestin|||SLC26A5||DFNB61|PRES|deafness, neurosensory, autosomal recessive, 61|solute carrier family 26 member 5|solute carrier family 26 (anion exchanger), member 5|solute carrier family 26|9359|SLC26A5|solute carrier family 26 member 5|7q22.1|||P58743|375611|ENSG00000170615)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(214|transporter),"receptor(transporter|214|SLC27 family of fatty acid transporters|1108|Fatty acid transport protein 1|||SLC27A1|FATP1|Long-chain fatty acid transport protein 1|solute carrier family 27 member 1|ACSVL5|FATP|solute carrier family 27 (fatty acid transporter), member 1|solute carrier family 27 (fatty acid transporter)|10995|SLC27A1|solute carrier family 27 member 1|19p13.11|||Q6PCB7|376497|ENSG00000130304)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(215|transporter),"receptor(transporter|215|SLC28 family|1114|Sodium/nucleoside cotransporter 1|||SLC28A1|CNT1|concentrative nucleoside transporter 1|sodium-coupled nucleoside transporter 1|solute carrier family 28 (sodium-coupled nucleoside transporter), member 1|solute carrier family 28 (concentrative nucleoside transporter), member 1|solute carrier family 28 (sodium-coupled nucleoside transporter)|11001|SLC28A1|solute carrier family 28 member 1|15q25.3|||O00337|9154|ENSG00000156222)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(216|transporter),"receptor(transporter|216|SLC29 family|1117|Equilibrative nucleoside transporter 1|||SLC29A1|ENT1|equilibrative NBMPR-sensitive nucleoside transporter|equilibrative nitrobenzylmercaptopurine riboside-sensitive nucleoside transporter|nucleoside transporter, es-type|solute carrier family 29 (nucleoside transporters) member 1|solute carrier family 29 (equilibrative nucleoside transporter), member 1|solute carrier family 29 (nucleoside transporters)|11003|SLC29A1|solute carrier family 29 member 1 (Augustine blood group)|6p21.1|||Q99808|2030|ENSG00000112759)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(217|transporter),"receptor(transporter|217|SLC30 zinc transporter family|1121|Zinc transporter 1|||SLC30A1|ZnT1|ZRC1|solute carrier family 30 (zinc transporter) member 1|solute carrier family 30 (zinc transporter), member 1|solute carrier family 30 (zinc transporter)|11012|SLC30A1|solute carrier family 30 member 1|1q32.3|||Q9Y6M5|7779|ENSG00000170385)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(218|transporter),"receptor(transporter|218|SLC31 family of copper transporters|1131|Copper transporter 1|||SLC31A1|CTR1|COPT1|Copper uptake transporter 1|high affinity copper uptake protein 1|solute carrier family 31 (copper transporters), member 1|solute carrier family 31 (copper transporter), member 1|solute carrier family 31, member 1|solute carrier family 31|11016|SLC31A1|solute carrier family 31 member 1|9q32|||O15431|1317|ENSG00000136868)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(219|transporter),"receptor(transporter|219|SLC32 vesicular inhibitory amino acid transporter|1133|Vesicular inhibitory amino acid transporter|||SLC32A1|VIAAT|vesicular inhibitory amino acid transporter|GABA and glycine transporter|solute carrier family 32 member 1|vesicular GABA transporter|R75019|VGAT|solute carrier family 32 (GABA vesicular transporter), member 1|solute carrier family 32 (GABA vesicular transporter)|11018|SLC32A1|solute carrier family 32 member 1|20q11.23|||Q9H598|140679|ENSG00000101438)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(220|transporter),"receptor(transporter|220|SLC33 acetylCoA transporter|1134|AcetylCoA transporter|||SLC33A1|ACATN1|ACATN|acetyl-coenzyme A transporter 1|solute carrier family 33 member 1|solute carrier family 33 (acetyl-CoA transporter), member 1|solute carrier family 33 (acetyl-CoA transporter)|95|SLC33A1|solute carrier family 33 member 1|3q25.31|||O00400|9197|ENSG00000169359)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(221|transporter),"receptor(transporter|221|SLC34 family of sodium phosphate co-transporters|1135|Sodium phosphate 1|||SLC34A1|NaPi-IIa|NAPI-3|NPT2|NPTIIa|SLC11|SLC17A2|Na+-phosphate cotransporter type II|solute carrier family 17 (sodium phosphate), member 2|Na(+)-dependent phosphate cotransporter 2A|NAPI2A|sodium/phosphate cotransporter 2A|sodium-dependent phosphate transport protein 2A|sodium-phosphate transport protein 2A|solute carrier family 17 (sodium/hydrogen exchanger) member 2|solute carrier family 34 (sodium phosphate) member 1|Na/Pi cotransporter|renal Na+/Pi transporter|solute carrier family 34 (type II sodium/phosphate contransporter), member 1|solute carrier family 34 (type II sodium/phosphate cotransporter), member 1|solute carrier family 34 (sodium phosphate)|11019|SLC34A1|solute carrier family 34 member 1|5q35.3|||Q06495|6569|ENSG00000131183)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(222|transporter),"receptor(transporter|222|SLC35 family of nucleotide sugar transporters|1138|CMP-sialic acid transporter|||SLC35A1||CMPST|solute carrier family 35 (CMP-sialic acid transporter), member 1|solute carrier family 35 member A1|solute carrier family 35 (CMP-sialic acid transporter), member A1|solute carrier family 35 (CMP-sialic acid transporter)|11021|SLC35A1|solute carrier family 35 member A1|6q15|||P78382|10559|ENSG00000164414)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(223|transporter),"receptor(transporter|223|SLC36 family of proton-coupled amino acid transporters|1161|Proton-coupled Amino acid Transporter 1|||SLC36A1|PAT1|LYAAT-1|Tramdorin-3|imino acid carrier|TRAMD3|solute carrier family 36 member 1|proton/amino acid transporter 1|proton-coupled amino acid transporter 1|lysosomal amino acid transporter 1|solute carrier family 36 (proton/amino acid symporter), member 1|System PAT|solute carrier family 36 (proton/amino acid symporter)|18761|SLC36A1|solute carrier family 36 member 1|5q33.1|||Q7Z2H8|206358|ENSG00000123643)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(224|transporter),"receptor(transporter|224|SLC37 family of phosphosugar/phosphate exchangers|1165|Glycerol-3-phosphate transporter|||SLC37A1|SPX1|G3PP|solute carrier family 37 (glycerol-3-phosphate transporter), member 1|solute carrier family 37 (glucose-6-phosphate transporter), member 1|solute carrier family 37 (glycerol-3-phosphate transporter)|11024|SLC37A1|solute carrier family 37 member 1|21q22.3|||P57057|54020|ENSG00000160190)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(225|transporter),"receptor(transporter|225|System A-like transporters|1169|sodium-coupled neutral amino acid transporter 1|||SLC38A1|SNAT1|amino acid transporter A1|amino acid transporter system A1|Amino acid transporter system A, member 1|ATA1|GlnT|glutamine transporter|NAT2|N-system amino acid transporter 2|SAT1|solute carrier family 38|solute carrier family 38, member 1|13447|SLC38A1|solute carrier family 38 member 1|12q13.11|||Q9H2H9|81539|ENSG00000111371)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(226|transporter),"receptor(transporter|226|System N-like transporters|1172|Sodium-coupled neutral amino acid transporter 3|||SLC38A3|SNAT3|SN1|solute carrier family 38, member 3|NAT1|N-system amino acid transporter 1|solute carrier family 38|18044|SLC38A3|solute carrier family 38 member 3|3p21.31|||Q99624|10991|ENSG00000188338)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(227|transporter),"receptor(transporter|227|Orphan SLC38 transporters|1174|Probable sodium-coupled neutral amino acid transporter 6|||SLC38A6|SNAT6|NAT-1|Na+-dependent neutral amino acid transporter|N-system amino acid transporter 1|solute carrier family 38, member 6|solute carrier family 38|19863|SLC38A6|solute carrier family 38 member 6|14q23.1|||Q8IZM9|145389|ENSG00000139974)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(228|transporter),"receptor(transporter|228|SLC39 family of metal ion transporters|1180|Zinc transporter 1|||SLC39A1|ZIP1|Zinc/iron-regulated transporter-like; ZIRTL|ZRT- and IRT-like protein 1|solute carrier family 39 (zinc transporter), member 1|solute carrier family 39 (zinc transporter)|12876|SLC39A1|solute carrier family 39 member 1|1q21.3|||Q9NY26|27173|ENSG00000143570)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(229|transporter),"receptor(transporter|229|SLC40 iron transporter|1194|Ferroportin|||SLC40A1|IREG1|FPN1|HFE4|MTP1|ferroportin 1|Dusg|CAR1|cell adhesion regulator|Slc39a1|solute carrier family 40 member 1|iron-regulated transporter|solute carrier family 39 (iron-regulated transporter), member 1|metal transporting protein 1|SLC11A3|solute carrier family 11 (proton-coupled divalent metal ion transporters), member 3|solute carrier family 40 (iron-regulated transporter), member 1|solute carrier family 40 (iron-regulated transporter)|10909|SLC40A1|solute carrier family 40 member 1|2q32.2|||Q9NP59|30061|ENSG00000138449)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(230|transporter),"receptor(transporter|230|SLC41 family of divalent cation transporters|1195|Solute carrier family 41 member 1|||SLC41A1|MgtE|solute carrier family 41 (magnesium transporter), member 1|solute carrier family 41|19429|SLC41A1|solute carrier family 41 member 1|1q32.1|||Q8IVJ1|254428|ENSG00000133065)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(231|transporter),receptor(transporter|231|SLC42 family of Rhesus glycoprotein ammonium transporters|1198|Ammonium transporter Rh type A|||SLC42A1|RhAG|CD241|erythrocyte membrane glycoprotein Rh50|glycoprotein 50kD|Rh-associated glycoprotein|Rhesus blood group-associated A glycoprotein|10006|RHAG|Rh associated glycoprotein|6p12.3|||Q02094|6005|ENSG00000112077),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(232|transporter),"receptor(transporter|232|SLC43 family of large neutral amino acid transporters|1201|L-type amino acid transporter 3|||SLC43A1|LAT3|Large neutral amino acids transporter 1|POV1|prostate cancer overexpressed gene 1|PB39|large neutral amino acids transporter small subunit 3|solute carrier family 43, member 1|solute carrier family 43 (amino acid system L transporter), member 1|solute carrier family 43|9225|SLC43A1|solute carrier family 43 member 1|11q12.1|||O75387|8501|ENSG00000149150)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(233|transporter),"receptor(transporter|233|SLC44 choline transporter-like family|1204|Choline transporter-like 1|||SLC44A1|CTL1|CHTL1|CD92|solute carrier family 44 member 1|solute carrier family 44 (choline transporter), member 1|solute carrier family 44|18798|SLC44A1|solute carrier family 44 member 1|9q31.1-q31.2|||Q8WWI5|23446|ENSG00000070214)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(234|transporter),"receptor(transporter|234|SLC45 family of putative sugar transporters|1209|Proton-associated sugar transporter A|||SLC45A1||DNB5|deleted in neuroblastoma 5|Past-A|Pasta|solute carrier family 45, member 1|solute carrier family 45|17939|SLC45A1|solute carrier family 45 member 1|1p36.23|||Q9Y2W3|50651|ENSG00000162426)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(235|transporter),"receptor(transporter|235|SLC46 family of folate transporters|1213|Proton-coupled folate transporter|||SLC46A1|PCFT|HCP1|heme carrier protein 1|solute carrier family 46, member 1|PCFT/HCP1|solute carrier family 46 (folate transporter), member 1|solute carrier family 46|30521|SLC46A1|solute carrier family 46 member 1|17q11.2|||Q96NT5|113235|ENSG00000076351)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(236|transporter),"receptor(transporter|236|SLC47 family of multidrug and toxin extrusion transporters|1216|Multidrug and toxin extrusion|||SLC47A1|MATE1|H+/organic cation antiporter variant 1|H+/organic cation antiporter variant 2|solute carrier family 47, member 1|solute carrier family 47 (multidrug and toxin extrusion), member 1|solute carrier family 47|25588|SLC47A1|solute carrier family 47 member 1|17p11.2|||Q96FL8|55244|ENSG00000142494)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(237|transporter),"receptor(transporter|237|SLC48 heme transporter|1218|Heme transporter|||SLC48A1|HRG1|Heme-responsive gene 1|Heme transporter HRG1|solute carrier family 48 member 1|solute carrier family 48 (heme transporter), member 1|solute carrier family 48 (heme transporter)|26035|SLC48A1|solute carrier family 48 member 1|12q13.11|||Q6P1K1|55652|ENSG00000211584)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(238|transporter),"receptor(transporter|238|SLCO family of organic anion transporting polypeptides|1219|OATP1A2|||SLCO1A2||SLC21A3|OATP|OATP-A|solute carrier family 21 (organic anion transporter), member 3|solute carrier organic anion transporter family, member 1A2|10956|SLCO1A2|solute carrier organic anion transporter family member 1A2|12p12.1|||P46721|6579|ENSG00000084453)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(248|enzyme),receptor(enzyme|248|Adenosine turnover|1230|Adenosine deaminase||||ADA|ADA1|Adenosine aminohydrolase|186|ADA|adenosine deaminase|20q13.12|||P00813|100|ENSG00000196839),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(249|enzyme),receptor(enzyme|249|Amino acid hydroxylases|1240|L-Phenylalanine hydroxylase|||||Phenylalanine 4-monooxygenase|PH|phe-4-monooxygenase|phenylalanine-4-hydroxylase|8582|PAH|phenylalanine hydroxylase|12q23.2|||P00439|5053|ENSG00000171759),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(250|enzyme),receptor(enzyme|250|Arginase|1244|Arginase I||||ARG1|Liver arginase|AI type I arginase|PGIF|cytosolic arginase|arginase|663|ARG1|arginase 1|6q23.2|||P05089|383|ENSG00000118520),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(251|enzyme),"receptor(enzyme|251|Arginine:glycine amidinotransferase|1246|Arginine:glycine amidinotransferase||||AGAT|GATM|AT|glycine amidinotransferase, mitochondrial|transamidinase|glycine amidinotransferase (L-arginine:glycine amidinotransferase)|4175|GATM|glycine amidinotransferase|15q21.1|||P50440|2628|ENSG00000171766)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
